,1,2,3,4,5,6,7,8,9,10
G1853,2447.0,7172.0,1888.0,3885.0,6290.0,1317.0,5486.0,2837.0,5452.0,941.0
G1854,218.0,327.0,499.0,329.0,369.0,129.0,327.0,337.0,226.0,489.0
G1855,9.72,9.9,31.0,15.0,22.0,2.13,20.0,6.0,38.0,4.0
G1856,124.0,148.0,205.0,124.0,161.0,228.0,74.0,104.0,52.0,339.0
G1857,31.0,4.0,119.0,119.0,36.0,42.0,117.0,134.0,47.0,33.0
G1858,4.7,7.47,4.19,9.33,4.32,1.0,1.0,1.15,7.02,8.09
G1859,561.0,257.0,1973.0,469.0,534.0,3020.0,1016.0,1569.0,1178.0,544.0
G1860,215.0,245.0,438.78,529.96,479.63,393.23,408.58,711.29,441.0,407.2
G1861,133.0,228.0,713.0,429.0,331.0,586.0,263.0,649.0,189.0,494.0
G1862,7.18,9.95,7.97,8.19,6.61,5.84,2.0,3.8,9.15,2.94
G1863,9.63,2.74,4.53,1.0,4.65,81.0,7.91,1.0,5.78,12.0
G1864,2354.98,2382.99,2634.96,3649.98,2774.98,7579.59,3699.79,2837.44,2128.98,3175.94
G1865,5.0,1.0,51.0,30.0,16.0,72.0,17.0,298.0,11.0,229.0
G1866,185.0,172.0,233.0,286.0,270.0,192.0,220.0,216.0,226.0,225.0
G1867,29.0,6.0,104.0,62.0,55.0,2.0,653.0,538.0,129.0,774.0
G1868,2447.0,6268.0,1835.0,2307.0,2167.0,952.0,3738.0,348.0,2326.0,1128.0
G1869,116.0,165.0,133.0,138.0,167.0,158.0,138.0,179.0,87.0,151.0
G1870,9.59,6.25,7.06,7.0,9.0,4.0,3.0,7.7,5.4,6.95
G1871,8.36,4.48,6.7,5.67,1.0,2.73,2.81,3.81,7.88,1.0
G1872,9.53,2.78,1.0,2.47,4.24,1.0,4.39,1.0,8.68,1.0
G1873,950.0,1220.0,450.0,591.0,601.0,633.0,526.0,381.0,282.0,523.0
G1874,4039.0,5668.0,2165.0,4108.0,2836.0,765.0,5220.0,1920.0,3701.0,3384.0
G1875,5.92,3.21,3.0,7.29,5.28,5.57,1.0,1.86,4.0,2.38
G1876,39.6,45.85,243.21,110.8,73.73,363.28,213.35,383.23,128.66,208.38
G1877,5.0,7.0,32.0,19.0,7.0,11.0,9.0,15.0,9.0,52.0
G1878,521.0,581.0,1275.0,1115.0,907.0,1617.0,1345.0,2043.0,987.0,1778.0
G1879,396.0,406.0,608.0,331.0,549.0,173.0,824.0,809.0,636.0,538.0
G1880,429.0,432.0,891.0,473.0,469.0,720.0,377.0,775.0,182.0,754.0
G1881,1562.0,1013.0,1417.0,3732.96,2605.0,807.0,1735.0,919.0,1444.0,1901.0
G1882,447.0,436.0,1288.0,750.0,524.0,1293.0,886.0,1144.0,480.0,3658.0
G1883,364.0,569.0,462.0,449.0,928.0,451.0,367.0,739.0,194.0,190.0
G1884,232.73,256.0,328.0,270.0,162.0,393.85,263.0,291.59,246.0,289.0
G1885,387.0,317.0,203.0,212.0,159.0,190.0,166.0,189.0,129.0,178.0
G1886,2.0,9.13,2.0,9.56,1.82,3.19,6.01,3.78,9.16,9.02
G1887,103.0,80.0,114.0,135.0,73.0,226.0,121.0,164.0,71.0,193.0
G1888,107.0,199.0,258.0,256.0,205.0,1637.0,176.0,171.0,49.0,655.0
G1889,167.0,132.0,158.0,473.0,252.0,209.0,331.0,192.0,290.0,64.0
G1890,35.0,19.0,65.0,18.0,80.0,6.32,304.0,12.0,81.0,11.0
G1891,5.08,9.62,4.3,7.13,8.64,3.2,9.56,3.0,8.33,8.24
G1892,112.0,145.0,164.0,140.0,162.0,221.0,206.0,122.0,104.0,249.0
G1893,17.0,137.0,43.0,44.0,28.0,30.0,56.0,68.0,28.0,25.0
G1894,3.89,9.78,2.4,9.0,7.07,3.0,7.4,9.55,1.0,8.25
G1895,1371.0,1267.0,1862.0,1777.0,1534.0,1810.0,1254.0,1272.0,1706.0,2660.0
G1896,47.72,7.0,33.47,12.58,13.29,7.24,54.85,7.12,137.75,14.4
G1897,29.0,87.0,102.0,53.0,32.0,78.0,121.0,79.0,36.0,82.0
G1898,49.0,38.0,131.0,78.0,79.0,151.0,106.0,183.0,84.0,121.0
G1899,1997.0,2085.0,2466.0,1286.0,1762.0,1104.91,5765.0,1631.0,2072.0,1902.86
G1900,6860.0,10108.0,4418.0,5808.99,6158.0,69.0,4008.0,2066.47,2438.0,931.0
G1901,416.89,636.0,1030.4,885.67,760.97,4140.72,951.41,810.0,153.96,1358.02
G1902,90.0,43.0,271.0,149.0,118.0,5.0,542.0,14.0,966.0,1.42
G1903,7.87,5.57,3.0,1.78,3.0,2.0,2.0,8.94,25.0,6.22
G1904,7.73,2.42,9.33,8.47,3.32,2.09,4.1,1.38,5.31,7.13
G1905,7.45,8.94,8.27,3.76,7.34,8.64,5.84,1.05,7.1,9.83
G1906,1.37,5.88,8.16,7.35,6.8,8.35,2.66,2.49,1.08,1.08
G1907,155.0,162.0,78.0,174.0,177.0,72.0,77.0,34.0,72.0,197.0
G1908,9.89,5.53,1.0,8.53,1.0,41.0,4.91,27.0,7.5,8.12
G1909,3.0,9.47,1.0,9.51,2.95,3.56,8.19,1.0,9.07,8.98
G1910,875.0,791.0,854.0,1012.0,935.0,736.0,890.0,1336.0,1284.0,1178.0
G1911,10.0,10.0,94.0,50.0,27.0,16.0,89.0,51.0,50.0,55.0
G1912,28.0,7.0,80.0,59.0,48.0,23.0,65.0,25.0,20.0,65.0
G1913,661.43,579.59,1195.89,901.66,759.7,2497.45,1353.59,1406.94,947.68,1403.55
G1914,56647.0,50994.0,99818.0,45207.0,46984.0,52330.0,70564.0,42761.0,13827.0,26094.0
G1915,86581.0,71539.0,107726.0,63522.0,67268.0,49562.0,96218.0,50681.0,27326.0,35225.0
G1916,571.0,1192.0,1304.0,1090.0,1223.0,1258.0,1056.0,2382.0,765.0,1706.0
G1917,75.0,25.0,354.0,481.0,268.0,51.0,291.0,173.0,257.0,116.0
G1918,1.0,3.0,6.0,1.0,3.0,3.0,3.0,10.0,4.36,4.68
G1919,242.79,278.0,385.0,349.0,345.0,724.0,265.0,401.0,170.0,793.0
G1920,288.0,606.0,4226.0,2003.0,1456.0,2958.0,1527.0,458.0,1012.0,4568.0
G1921,42.0,15.0,180.0,95.0,93.0,43.0,195.0,54.0,120.0,149.0
G1922,521.0,1020.0,457.0,593.0,776.0,534.0,497.0,470.0,356.0,307.0
G1923,19.0,18.0,81.0,65.0,48.0,39.0,94.0,122.0,65.0,36.0
G1924,17.0,28.0,227.0,79.0,54.0,301.0,77.0,956.0,22.0,1051.0
G1925,3.62,3.98,6.03,9.34,6.72,4.3,6.97,7.32,5.16,2.41
G1926,800.0,850.0,1156.0,1187.0,1071.73,1174.0,1226.12,987.0,651.65,1140.52
G1927,534.0,381.0,1051.0,696.0,617.0,969.0,867.0,304.0,823.0,845.0
G1928,157.0,88.0,332.0,209.0,132.0,363.0,356.0,320.0,191.0,317.0
G1929,427.49,193.58,313.57,280.77,294.88,249.31,415.46,386.27,139.46,170.93
G1930,163.2,204.51,377.18,306.17,202.73,195.62,298.03,305.54,200.7,489.56
G1931,94.99,62.48,165.63,133.0,146.74,209.0,206.52,90.0,93.36,121.94
G1932,7.0,4.88,8.0,7.39,7.28,2.19,34.0,45.0,8.0,8.0
G1933,3.53,4.11,4.22,1.39,3.04,7.74,9.46,8.16,4.21,5.9
G1934,89.0,16.0,312.0,224.0,158.0,29.0,281.0,121.0,265.0,87.0
G1935,1802.0,1863.98,2760.99,1395.99,2211.99,976.97,3500.0,1877.0,1947.0,3950.99
G1936,8.77,9.7,1.6,2.51,7.95,2.57,9.17,6.56,3.81,3.77
G1937,917.0,1161.0,2832.0,2743.0,1487.0,5372.0,2796.0,2848.0,1607.0,3165.0
G1938,101.0,82.0,157.0,228.0,133.0,114.0,151.0,122.0,155.0,147.0
G1939,61.0,23.0,157.0,127.0,85.0,310.0,213.0,106.0,91.0,33.0
G1940,6.07,7.23,3.0,5.0,2.0,5.0,3.07,1.0,4.0,2.0
G1941,8.0,2.0,13.25,18.0,8.0,73.63,13.29,138.93,6.0,171.2
G1942,563.0,575.0,543.0,666.0,602.0,793.0,812.0,717.0,508.0,476.0
G1943,299.0,218.0,456.0,451.0,429.0,735.0,454.0,884.0,348.0,639.0
G1944,22.0,13.0,111.7,77.71,46.0,8.0,62.0,22.0,27.0,82.92
G1945,164.99,122.19,137.24,375.21,212.46,186.63,206.44,324.04,179.45,142.09
G1946,359.0,209.0,364.0,675.0,277.0,891.0,576.0,318.0,324.0,517.0
G1947,124.0,24.0,715.0,522.0,587.0,22.0,3406.0,38.0,607.0,123.0
G1948,187.0,260.0,459.0,190.0,158.0,189.0,237.0,125.0,101.0,180.0
G1949,33.0,31.0,168.0,117.0,100.0,107.0,127.0,68.0,134.0,19.0
G1950,262.0,210.0,448.0,395.0,235.0,207.0,311.0,233.0,139.0,231.0
G1951,495.0,661.0,799.0,1027.0,997.0,815.0,778.0,408.0,375.0,957.0
G1952,188.26,158.94,235.94,213.03,184.04,421.2,264.39,319.56,182.39,251.35
G1953,1.0,8.56,5.43,7.27,7.31,3.85,1.0,3.0,1.0,1.0
G1954,408.0,360.0,915.0,1435.0,982.0,918.0,1042.0,1148.0,1229.0,655.0
G1955,620.0,473.0,780.0,721.0,795.0,1372.0,885.0,794.0,712.0,739.0
G1956,2.0,6.0,1.0,2.0,5.95,4.0,6.19,5.0,4.54,2.0
G1957,14.0,6.0,27.0,48.0,16.0,5.0,40.0,19.0,21.0,44.0
G1958,63.97,8.0,66.93,55.21,34.95,30.17,145.76,79.59,74.65,107.82
G1959,28.0,22.0,17.0,48.0,22.0,7.0,40.0,21.0,22.0,7.0
G1960,866.74,737.0,1144.96,1407.89,1094.0,1296.99,1093.0,1372.0,951.98,749.0
G1961,203.08,346.43,506.59,757.78,519.31,968.96,554.21,719.73,287.89,457.38
G1962,129.0,110.91,424.07,267.9,199.0,402.19,255.4,515.28,51.09,790.23
G1963,29.0,16.0,7.0,7.0,3.0,3.0,27.0,16.0,15.0,11.0
G1964,5.66,3.75,4.02,1.47,8.08,1.0,3.81,3.0,2.2,3.47
G1965,163.0,197.0,258.0,267.0,260.0,165.0,521.0,724.0,291.0,95.0
G1966,7585.63,4967.61,3500.72,6551.97,6048.95,1481.61,4143.69,1562.62,4155.8,2182.2
G1967,1223.0,1014.43,1366.96,1107.6,1057.36,2468.0,1039.04,1540.83,789.19,1585.18
G1968,946.59,851.79,134.95,1246.51,373.65,742.21,808.24,938.65,118.89,283.21
G1969,7.16,5.32,2.52,3.1,2.92,6.43,8.48,9.05,4.06,2.83
G1970,402.14,373.0,570.71,586.63,451.65,919.79,538.48,483.43,393.69,569.92
G1971,314.81,289.6,581.36,773.66,480.66,1650.25,663.63,833.64,279.04,830.94
G1972,629.0,844.0,1302.0,1091.0,803.0,2875.0,1023.0,1385.0,769.0,905.0
G1973,5.0,20.0,3.0,13.0,9.0,1.73,9.0,4.0,11.0,2.43
G1974,578.0,148.0,216.0,204.0,225.0,75.0,298.0,143.0,496.0,80.0
G1975,3.48,5.06,1.43,5.78,2.0,5.64,5.56,1.29,4.75,8.92
G1976,42.0,25.0,317.0,88.0,80.0,302.0,251.0,342.0,89.0,254.0
G1977,3.0,2.32,8.72,2.12,6.24,3.91,5.61,9.82,1.86,7.92
G1978,32.0,49.0,91.0,73.0,60.0,8.0,98.0,27.0,58.0,1.0
G1979,4.91,2.0,21.0,11.0,4.0,21.0,4.0,87.0,6.51,183.0
G1980,985.0,1298.0,1711.0,1169.0,1185.0,2939.0,1292.0,2163.0,716.0,2680.0
G1981,44.0,137.0,26.0,46.0,59.0,946.0,81.0,122.0,23.0,97.0
G1982,298.0,259.0,328.0,281.0,272.0,331.0,343.0,576.0,444.0,454.0
G1983,6.0,3.0,29.0,36.0,20.0,2.0,27.0,2.0,19.0,7.0
G1984,1.0,8.55,7.72,2.0,5.55,1.0,3.0,9.69,8.99,7.38
G1985,109.0,58.0,168.0,177.0,157.0,304.0,165.0,339.0,200.0,166.0
G1986,7.0,4.0,66.0,29.0,3.0,78.0,33.0,393.0,3.0,352.0
G1987,8.49,1.0,7.11,9.27,2.0,10.0,2.94,2.0,5.31,6.51
G1988,695.0,8.0,38.0,27.0,11.0,4.72,30.0,23.0,300.0,9.16
G1989,1.0,2.72,9.28,2.64,9.77,6.03,1.0,3.0,7.89,2.0
G1990,133.0,119.0,179.0,189.0,148.0,156.0,199.0,154.0,146.0,148.0
G1991,126.0,175.0,488.0,514.0,269.0,490.0,754.0,1373.0,407.0,777.0
G1992,223.53,133.0,142.53,241.77,170.96,746.85,389.73,305.93,249.84,124.0
G1993,4.0,3.0,5.0,2.83,4.02,1.0,2.0,5.0,3.0,5.49
G1994,19.39,17.0,71.91,23.42,19.06,10.41,34.49,53.65,14.35,22.2
G1995,211.0,219.0,477.0,402.0,329.0,660.0,419.0,554.0,233.0,488.0
G1996,1.3,3.9,2.0,1.73,3.93,2.46,2.0,2.55,6.0,4.07
G1997,4.0,8.0,28.0,6.0,6.0,12.0,10.0,73.0,22.0,55.0
G1998,109.0,59.0,457.0,622.0,260.0,126.0,593.0,655.0,310.0,522.0
G1999,65.0,9.0,34.0,7.0,20.0,6.0,70.0,15.0,72.0,23.0
G2000,74.1,76.91,91.73,141.23,94.94,82.51,97.73,92.29,128.24,127.7
G2001,1.19,6.31,1.22,2.03,4.28,9.72,3.75,5.58,8.67,7.31
G2002,665.0,565.0,962.0,1554.0,1329.0,1873.0,1466.0,1240.0,1844.0,480.0
G2003,238.0,181.0,278.0,479.0,232.0,133.0,491.0,349.0,399.0,260.0
G2004,96.11,133.37,297.09,138.07,123.28,250.58,184.23,244.23,76.0,332.17
G2005,1.0,2.87,115.0,3.0,12.0,24.0,6.0,130.0,18.0,16.0
G2006,15.0,22.0,78.0,51.0,43.0,27.0,72.0,1020.0,51.0,2.0
G2007,812.0,1073.0,1420.0,1531.0,971.0,137.0,995.0,1561.0,714.0,1008.0
G2008,381.0,457.0,344.0,404.0,333.0,342.0,293.0,485.0,194.0,244.0
G2009,9.11,3.48,4.71,5.34,5.01,4.62,7.08,30.0,7.68,8.77
G2010,52.0,19.0,173.0,106.0,93.0,746.0,160.0,883.0,221.0,12.0
G2011,927.0,1571.0,1173.0,1169.0,1104.98,6853.97,992.0,825.0,536.0,1969.0
G2012,29.0,63.0,45.0,52.0,48.0,103.0,53.0,46.0,20.0,91.0
G2013,6.53,5.91,18.0,8.0,4.0,14.0,4.0,9.0,8.0,3.0
G2014,9.0,5.0,9.0,12.0,3.0,10.0,10.0,14.0,3.0,9.0
G2015,12.0,2.03,2.01,1.0,1.03,1.02,10.79,9.0,3.42,9.18
G2016,6.0,2.0,11.0,27.0,11.0,56.0,9.0,10.0,3.0,11.0
G2017,2.11,6.9,3.15,4.0,2.81,3.0,4.0,2.0,3.0,4.59
G2018,2.11,9.11,1.0,4.39,2.0,7.42,6.45,5.0,1.0,1.0
G2019,40.86,28.09,112.98,72.61,60.69,228.87,74.79,321.11,17.64,387.41
G2020,9.0,1.0,26.0,35.0,11.0,90.0,16.0,13.0,19.0,14.0
G2021,546.0,425.0,255.0,585.96,342.0,229.0,382.8,389.73,521.84,206.0
G2022,83.0,92.0,110.0,146.0,107.0,288.0,159.0,237.0,101.0,123.0
G2023,8.29,8.14,2.87,9.32,8.88,5.62,9.02,7.83,9.46,6.82
G2024,937.0,716.0,507.0,1010.0,972.0,1804.0,709.0,1311.0,640.0,537.0
G2025,368.0,371.0,1207.0,518.0,420.0,1323.0,445.0,1057.0,387.0,2712.0
G2026,145.0,153.0,190.0,276.0,250.0,517.0,247.0,287.0,257.0,313.0
G2027,63.9,102.31,269.55,273.33,152.65,105.94,359.68,120.2,282.07,195.01
G2028,805.0,531.0,706.0,699.0,646.0,400.0,744.0,967.0,803.0,490.0
G2029,388.0,409.0,446.0,543.0,264.0,503.0,443.0,282.0,484.0,440.0
G2030,3.57,4.81,21.0,70.0,50.0,14.0,45.0,5.0,9.0,11.0
G2031,348.01,309.7,479.62,596.79,349.6,321.65,367.08,314.85,287.01,273.4
G2032,9.17,1.0,5.16,1.54,3.61,4.69,1.0,2.0,2.32,7.36
G2033,9.32,5.14,5.66,7.48,4.03,9.08,1.77,2.1,7.63,1.89
G2034,200.0,238.0,218.0,392.0,272.0,329.0,247.0,380.0,282.0,242.0
G2035,6072.0,3687.0,2497.0,2039.0,2033.0,1596.0,4869.0,1163.0,2893.0,2774.0
G2036,750.0,848.0,729.0,1211.97,675.0,1259.0,1098.99,656.82,814.0,766.0
G2037,648.0,653.0,1394.0,1663.0,982.0,1785.0,1834.0,2362.0,1779.0,1035.0
G2038,1382.8,2132.68,1790.92,1928.12,1735.48,2415.02,1924.99,1881.99,1077.97,2130.56
G2039,9.4,7.81,4.17,1.34,7.26,1.37,7.09,1.56,5.31,4.4
G2040,10.0,1.0,4.0,2.0,16.0,7.29,6.0,4.0,19.0,41.0
G2041,355.0,565.0,555.0,1004.0,529.0,849.0,461.0,311.0,319.0,408.0
G2042,78.0,86.0,114.0,122.0,144.0,153.0,115.0,191.0,63.0,119.0
G2043,138.38,146.0,228.42,218.0,193.0,243.0,147.27,405.0,197.8,209.0
G2044,162.0,37.0,231.0,209.0,140.0,41.0,415.0,161.0,155.0,74.0
G2045,205.0,228.0,558.0,285.0,288.0,836.0,337.0,343.0,299.0,404.0
G2046,22.0,16.0,204.39,96.0,44.0,30.9,249.29,170.94,156.0,68.26
G2047,476.0,393.0,578.0,430.0,507.0,1110.0,649.0,500.0,385.0,2632.0
G2048,5.39,1.37,3.82,1.0,3.88,6.69,9.65,1.52,8.56,5.77
G2049,479.0,626.0,980.0,1314.0,970.0,1518.0,1205.0,1226.0,1421.0,707.0
G2050,7.07,4.11,9.5,5.81,7.54,8.76,5.5,5.9,2.87,4.5
G2051,2860.0,2008.0,1424.0,1422.0,2780.0,1028.0,2194.0,693.0,1708.0,1449.0
G2052,4.69,8.24,6.99,5.02,3.19,4.0,3.0,1.0,3.0,1.0
G2053,4.24,1.0,9.9,4.32,1.6,7.07,1.0,3.16,7.22,2.93
G2054,473.49,391.63,450.81,712.51,618.46,761.28,657.21,556.01,653.69,529.32
G2055,709.97,176.0,2162.96,356.57,871.94,50.0,1653.53,549.8,41.0,50.14
G2056,12.0,1.0,26.0,14.0,10.0,16.0,62.0,17.0,69.0,61.0
G2057,94.0,28.0,79.0,33.0,63.0,29.0,85.0,20.0,55.0,22.0
G2058,170.23,75.04,481.88,595.19,385.56,73.37,551.79,198.85,403.08,166.84
G2059,23.0,14.0,80.0,37.0,56.0,1.0,99.0,32.0,21.0,38.0
G2060,9.18,12.0,84.0,19.8,17.69,71.99,21.0,107.79,9.0,58.0
G2061,61.0,83.0,270.0,294.0,141.0,297.0,267.0,308.0,192.0,239.0
G2062,14.0,3.0,4.0,3.0,4.0,6.03,12.0,5.99,8.0,7.1
G2063,102.0,54.0,181.0,113.0,120.0,89.0,125.0,109.0,76.0,125.0
G2064,9.26,1.0,8.28,2.0,4.0,3.0,2.46,6.46,1.0,9.87
G2065,3256.0,5602.0,2433.0,3839.0,4427.0,3844.0,3825.0,347.0,1354.0,4528.0
G2066,185.67,286.75,272.64,173.83,191.65,145.54,197.11,127.57,79.0,149.22
G2067,44.0,119.0,62.0,95.0,140.0,31.0,285.0,543.0,279.0,48.0
G2068,30.0,34.0,95.0,137.0,63.0,28.0,110.0,39.0,57.0,181.0
G2069,8.91,4.0,6.48,4.56,1.0,77.0,3.72,12.0,6.38,8.0
G2070,7.24,2.63,5.23,7.11,2.6,24.0,8.85,4.79,8.03,6.0
G2071,2.0,6.24,7.0,8.0,19.0,1.0,37.0,4.0,31.0,2.05
G2072,36.0,10.0,3.0,27.0,1.0,1.0,17.0,71.0,7.0,1.39
G2073,7.0,4.0,15.0,4.0,6.31,15.0,20.0,33.0,21.0,22.0
G2074,9.0,9.4,3190.72,50.0,25.0,24.73,54.0,85.0,70.0,17002.28
G2075,400.0,405.8,367.26,522.3,464.31,588.97,380.54,482.28,377.68,525.52
G2076,7.29,6.0,8.79,1.54,9.47,9.6,3.16,8.05,5.65,7.73
G2077,64.0,67.0,400.0,355.0,111.0,182.0,670.0,386.0,287.0,168.0
G2078,1407.85,1575.93,4670.52,2025.36,1994.47,4327.88,3179.2,3776.75,1267.8,10886.27
G2079,1.01,9.47,4.06,4.8,4.01,7.69,1.73,1.85,7.32,9.5
G2080,1.0,2.91,10.0,3.0,1.0,2.0,2.0,2.0,1.0,15.0
G2081,3.0,1.0,4.0,2.0,6.0,2.0,2.0,4.0,7.0,129.0
G2082,36.0,51.0,113.0,93.0,83.0,113.0,91.0,88.0,41.0,110.0
G2083,380.0,449.0,703.0,656.0,582.0,424.0,592.0,706.0,451.0,694.0
G2084,4.0,9.0,28.0,48.0,48.0,7.0,12.0,84.0,14.0,69.0
G2085,5.0,2.0,15.0,27.0,17.0,2.0,11.0,9.0,25.0,7.0
G2086,19.0,48.0,30.0,9.0,25.0,340.0,39.0,20.0,25.0,22.0
G2087,173.0,93.0,501.0,495.0,296.0,729.0,505.0,210.0,496.0,196.0
G2088,210.0,208.0,397.0,439.0,311.0,843.0,393.0,481.0,126.0,575.0
G2089,149.0,109.0,548.0,271.0,225.0,625.0,372.0,308.0,224.0,725.0
G2090,511.0,391.0,987.0,1512.0,893.0,200.0,733.0,573.0,654.0,902.0
G2091,78.0,89.72,383.0,178.0,122.0,1357.0,227.0,1007.0,94.0,1090.93
G2092,2449.0,3470.0,3926.0,8079.0,2194.0,1380.0,13649.0,5340.0,10288.0,991.0
G2093,248.0,291.0,96.0,429.0,235.0,9.0,91.0,7.0,191.0,2.0
G2094,350.0,251.0,277.0,271.0,374.0,15.0,187.0,222.0,304.0,100.0
G2095,29.0,19.0,64.0,84.0,38.0,13.0,82.0,52.0,86.0,22.0
G2096,1.0,2.94,9.21,2.0,8.34,112.0,9.33,4.18,4.02,15.0
G2097,1.75,2.72,1.73,8.64,4.61,6.38,4.99,7.53,6.6,9.23
G2098,29.0,13.0,348.0,314.0,217.0,36.0,269.0,49.0,149.0,130.0
G2099,1540.0,1420.0,1516.0,2065.0,1630.0,2271.0,1624.0,1762.0,1466.0,1392.0
G2100,5.23,5.29,1.8,4.38,9.52,5.72,4.95,1.0,3.17,1.06
G2101,306.32,281.03,452.38,610.36,446.93,581.86,486.07,260.65,418.11,547.13
G2102,50.51,14.0,61.03,99.63,25.17,23.0,65.15,38.0,44.15,18.81
G2103,2.75,3.1,7.0,5.88,8.13,2.59,1.0,8.5,9.29,1.83
G2104,6.0,1.0,2.0,24.0,5.0,10.0,6.0,76.0,2.0,4.0
G2105,1116.0,883.0,1831.0,2225.0,1283.0,3567.0,2768.0,1504.0,1517.0,1455.0
G2106,7.29,3.44,3.28,4.05,5.45,8.95,4.74,2.16,6.88,1.58
G2107,9.81,6.65,1.5,4.97,8.73,9.75,6.21,1.0,9.57,1.86
G2108,6.38,2.16,9.07,1.0,4.04,7.22,1.0,4.0,2.81,28.0
G2109,82.0,76.0,46.38,103.0,57.0,30.0,70.0,56.0,123.0,49.0
G2110,312.0,111.0,200.0,170.0,261.0,235.0,338.0,343.0,325.0,283.0
G2111,4.0,10.0,5.0,38.0,17.0,11.0,10.0,12.0,11.0,11.0
G2112,23.0,6.0,34.0,40.0,27.0,1.0,64.0,14.0,79.0,78.0
G2113,279.2,94.03,64.13,213.0,80.04,289.14,77.29,105.04,56.09,76.16
G2114,9.94,9.81,6.85,3.91,4.26,5.0,9.37,3.0,5.57,7.95
G2115,28.0,4.0,53.0,40.0,44.0,2.0,57.0,8.0,21.0,17.0
G2116,640.0,204.0,420.0,353.0,624.0,470.0,631.0,184.0,650.0,427.0
G2117,3.0,1.97,8.0,5.0,2.0,9.0,1.0,7.0,11.0,10.0
G2118,5.0,4.94,4.0,11.0,7.0,1.0,32.0,5.0,29.0,6.32
G2119,151.0,100.0,658.0,332.0,243.0,166.0,498.0,530.0,324.0,161.0
G2120,47.0,21.0,115.0,81.0,65.0,50.0,137.0,79.0,74.0,78.0
G2121,355.0,454.0,340.0,280.0,294.0,451.0,315.0,445.0,287.0,337.0
G2122,52.0,52.0,173.0,91.0,74.0,277.0,87.0,92.0,55.0,114.0
G2123,1.0,4.03,2.0,5.46,4.0,1.0,7.71,19.0,3.62,4.0
G2124,7.0,1.47,5.71,4.62,8.22,1.47,5.06,4.0,6.17,3.82
G2125,671.0,372.0,767.0,281.0,619.0,459.0,3047.0,683.0,1298.0,567.0
G2126,54.0,53.0,135.57,187.81,139.0,49.0,213.0,155.98,138.0,87.0
G2127,6.35,2.35,2.31,7.19,6.48,3.15,2.35,4.83,8.79,9.29
G2128,13.0,6.65,2.0,8.0,11.0,3.0,8.0,9.85,9.0,61.0
G2129,66.0,192.0,1950.0,859.0,1132.0,16.0,2669.0,33.0,845.0,3.11
G2130,476.0,541.0,340.0,419.0,390.0,461.0,502.0,476.0,351.0,618.0
G2131,3.82,9.95,1.93,1.0,4.54,4.77,8.68,3.14,7.51,2.82
G2132,266.0,839.0,255.0,382.0,641.0,97.0,365.0,485.0,68.0,20.0
G2133,190.0,139.0,460.0,226.0,244.0,775.0,277.0,400.0,162.0,687.0
G2134,375.0,431.0,1654.0,725.0,544.0,1459.55,620.0,843.0,453.0,762.0
G2135,408.0,580.0,749.0,949.0,774.0,714.0,774.0,963.0,946.0,885.0
G2136,668.0,1415.0,978.0,928.0,709.0,1017.0,580.0,465.0,521.0,140.0
G2137,8.41,9.55,2.67,2.53,8.27,9.61,5.64,3.21,4.64,8.63
G2138,9.0,14.0,36.0,20.0,19.0,12.0,34.0,2.0,3.71,2.0
G2139,41.0,255.0,110.0,371.0,301.0,3056.0,90.0,11.0,35.0,8.52
G2140,21.0,13.0,90.0,67.0,62.0,49.0,265.0,50.0,125.0,19.0
G2141,109.0,67.0,146.0,132.0,172.0,362.0,149.0,151.55,163.38,201.0
G2142,18.0,10.0,39.0,12.0,15.0,110.0,12.0,19.0,7.0,38.0
G2143,29.0,23.0,98.0,58.0,63.0,74.0,98.0,65.0,60.0,46.0
G2144,17.0,10.0,56.0,52.0,19.0,68.0,72.0,40.0,279.0,11.0
G2145,306.0,198.0,412.0,1247.0,711.0,288.0,1170.0,536.0,546.0,322.0
G2146,55.87,23.0,69.0,97.0,68.44,150.22,92.0,79.54,79.0,43.0
G2147,369.0,522.0,1108.0,1351.0,785.0,597.0,1293.0,1336.0,899.0,1205.0
G2148,17.0,12.0,5.0,1.0,1.0,3.08,34.0,3.0,3.0,6.81
G2149,413.0,307.0,656.0,663.0,508.0,788.0,628.0,902.0,663.0,627.0
G2150,8.78,7.17,1.0,2.0,3.0,1.13,5.22,1.0,8.01,2.82
G2151,134.0,119.0,145.0,158.0,154.0,457.0,284.0,249.0,210.0,14.0
G2152,4181.0,5289.0,4823.0,4460.0,5902.0,2104.0,4940.0,3454.0,4506.0,7542.0
G2153,24.0,51.0,36.0,50.0,43.0,8.0,42.0,12.0,45.0,3.0
G2154,16.0,8.39,17.0,22.0,29.0,11.0,26.0,7.0,15.0,7.0
G2155,6.23,1.92,4.14,2.0,1.93,596.0,6.6,3.52,1.87,1.0
G2156,2.0,1.45,3.0,5.0,2.0,97.0,4.0,7.64,7.0,7.28
G2157,318.0,294.0,561.0,2869.0,1534.0,562.0,563.0,162.0,78.0,131.0
G2158,77.0,28.0,327.0,295.0,232.0,24.0,267.0,76.0,110.0,106.0
G2159,17.0,34.0,164.0,101.0,85.0,78.0,73.0,83.0,53.0,27.0
G2160,35.0,17.0,79.0,80.0,32.0,23.0,46.0,40.0,16.0,43.0
G2161,1189.0,1964.0,1226.0,996.0,729.0,1789.0,862.0,1151.0,1312.0,1813.0
