,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
G1201,2.4,6.42,5.89,1.1,3.16,3.59,2.12,3.9,2.89,1.69,1.56,6.28,8.48,1.25,4.77,7.91,9.88,2.7,3.49,2.56,5.56,7.22,9.55,3.83,6.94,4.92,7.15,1.88,5.65,8.27,3.43,9.13,6.47,7.86,1.95,1.68,3.05,4.48,6.79,3.06,5.51,2.0
G1202,23.0,17.0,16.0,2.0,10.0,43.0,4.0,31.0,2.0,24.0,22.0,34.0,25.0,15.0,14.0,38.0,21.0,26.0,21.0,32.0,21.0,2.0,4.07,16.0,27.0,6.14,1.97,2.0,5.63,11.0,1.0,7.0,9.05,1.0,2.0,3.0,2.89,1.0,103.0,13.0,36.0,19.0
G1203,153.0,355.0,157.0,14.0,125.0,569.0,91.0,367.0,60.0,259.0,332.0,266.0,319.0,276.0,262.0,164.0,346.0,373.0,361.0,310.0,682.0,114.0,7.0,224.0,413.0,5.0,194.0,355.0,205.0,637.0,363.0,696.0,8.05,396.0,250.0,1010.0,1337.0,402.0,1097.0,254.0,238.0,356.0
G1204,11.0,19.34,9.0,1.17,24.0,62.0,3.0,23.8,5.0,46.27,14.77,20.76,28.47,15.6,4.51,25.75,27.51,22.0,7.05,26.19,38.73,10.85,2.34,24.0,69.52,2.0,4.0,4.0,3.0,8.91,13.17,20.0,8.63,12.0,8.0,7.0,9.29,11.0,178.02,42.0,43.01,25.12
G1205,1.43,2.22,7.66,9.92,1.93,6.24,3.92,2.12,4.37,5.07,6.72,2.57,6.96,1.2,5.42,7.13,4.85,5.78,9.85,2.72,6.26,2.83,1.72,6.31,7.78,8.49,6.58,3.94,3.27,4.36,5.0,4.65,2.96,4.06,4.29,6.65,2.5,6.49,7.0,4.98,9.54,1.43
G1206,2.77,4.04,2.49,4.19,5.04,7.04,7.99,1.1,2.89,3.0,8.07,7.24,4.9,7.32,8.4,8.47,1.73,6.32,2.04,5.16,3.24,5.01,9.45,8.36,7.55,9.04,7.62,4.11,4.29,8.4,3.84,4.75,8.59,1.01,6.27,4.74,3.67,7.76,63.0,18.0,22.0,5.0
G1207,4862.0,13993.0,5041.0,452.0,7145.0,17771.0,15057.0,18401.95,1563.0,6014.99,16401.99,11010.0,9531.0,6911.0,13494.0,4846.99,13316.99,14147.99,15496.0,9035.0,8936.0,1410.0,3.31,2658.0,5409.0,78.0,4296.0,4081.0,1986.0,401.0,183.0,263.0,5.0,21.0,17.0,7.0,11.0,4.0,37280.04,20234.99,11470.02,14339.97
G1208,64.0,123.0,45.0,6.0,20.0,133.0,19.0,55.0,13.0,108.0,61.0,73.0,93.0,56.0,46.0,51.0,79.0,46.0,37.0,64.0,200.0,38.0,5.75,30.0,116.0,7.0,19.0,21.0,18.0,93.0,47.0,108.0,2.16,69.0,34.0,50.0,62.0,30.0,616.0,130.0,176.0,99.0
G1209,3.0,21.0,24.0,3.0,11.0,57.0,14.0,26.0,6.0,51.0,22.0,49.0,55.0,27.0,28.0,36.0,43.0,80.0,56.0,94.0,36.0,4.0,4.61,14.0,30.0,2.0,2.0,21.84,9.0,9.0,5.0,1.43,3.43,1.0,1.0,6.06,2.0,5.62,292.0,76.0,64.0,70.6
G1210,9.03,7.76,1.0,4.58,1.64,1.52,3.04,5.52,8.77,5.8,4.0,7.73,9.55,7.23,5.59,4.47,2.0,1.0,4.0,1.0,4.2,7.96,4.1,1.13,4.51,6.15,8.94,8.49,2.76,7.45,6.97,4.69,4.34,1.73,3.94,4.58,1.78,5.15,7.0,8.08,2.0,1.0
G1211,4.78,2.2,7.95,3.08,9.51,8.9,6.71,1.28,5.02,9.87,5.61,5.34,2.78,9.45,5.57,2.95,6.4,6.26,4.97,5.12,5.6,1.16,7.34,8.13,1.16,8.82,1.12,7.69,9.39,6.01,8.05,8.94,2.5,2.23,2.19,5.79,6.16,8.84,1.28,7.67,5.07,2.1
G1212,4.45,4.06,9.52,6.51,1.67,3.08,2.42,3.59,1.0,7.81,3.11,2.83,9.03,2.61,5.91,3.0,2.46,3.82,5.61,3.48,7.38,7.97,9.25,1.7,3.5,2.01,3.17,6.35,5.03,1.0,9.64,6.34,9.55,8.79,1.0,5.0,9.0,4.0,4.0,1.0,4.0,6.98
G1213,38.0,111.0,23.0,2.0,68.0,176.0,50.0,142.0,13.0,93.0,117.0,101.0,102.0,96.0,80.0,83.0,140.0,154.0,130.0,83.0,99.0,13.0,5.32,23.0,60.0,1.0,2.0,29.0,21.0,10.0,12.0,15.0,6.25,1.0,2.0,5.0,17.0,2.0,474.0,162.0,156.0,112.0
G1214,8.0,8.0,11.0,9.48,8.59,10.0,5.0,3.0,3.0,21.0,11.0,30.0,14.0,16.0,13.0,22.0,18.0,12.0,9.0,19.0,11.0,1.0,7.92,5.0,11.0,3.55,2.4,1.0,2.0,5.0,2.19,4.0,4.38,2.0,6.82,4.67,1.0,8.51,48.0,5.0,14.0,7.0
G1215,315.0,612.0,221.0,25.0,277.0,1258.0,220.0,702.0,93.0,696.0,673.0,690.0,738.0,577.0,413.0,728.0,523.0,717.0,532.0,591.0,562.0,93.0,1.03,361.0,837.0,21.0,74.0,218.0,67.0,515.0,288.0,513.0,1.0,172.0,74.0,34.0,60.0,25.0,3464.0,877.0,982.0,671.0
G1216,3.25,6.45,8.02,7.49,9.7,5.81,8.96,4.54,3.64,2.37,6.91,8.78,8.05,2.91,9.29,9.85,1.92,7.37,4.95,6.78,4.27,3.17,5.89,5.68,8.73,3.84,3.53,4.04,6.72,8.98,4.13,1.44,6.1,9.74,7.16,1.25,7.37,7.25,8.15,7.14,8.54,5.99
G1217,1.71,3.37,8.65,5.85,3.08,5.19,4.37,7.08,5.03,1.59,1.51,2.43,6.72,7.83,6.56,9.09,9.13,8.77,3.87,6.22,6.92,4.99,8.96,4.36,9.82,9.63,6.84,7.5,8.91,8.02,3.42,7.37,8.02,6.08,3.02,6.04,4.12,8.83,2.02,5.72,9.73,9.04
G1218,5832.0,15576.98,6409.0,612.0,6902.0,21011.0,6507.0,15303.0,1219.0,6897.0,15544.0,11883.0,10400.99,9255.0,11358.0,7257.0,14103.88,14655.8,15008.0,10937.99,12910.0,2053.0,3.19,5225.0,10228.98,157.0,1773.0,4650.0,1293.0,1610.0,713.0,1207.0,6.46,187.0,77.0,94.0,124.04,52.0,27858.73,11349.0,8343.99,11156.81
G1219,68.0,164.0,85.0,14.0,41.0,206.0,32.0,132.0,44.0,338.0,106.0,167.0,184.0,83.0,111.0,141.0,188.0,189.0,158.0,210.0,306.0,47.0,2.17,93.0,217.0,3.0,25.0,51.0,8.0,161.0,89.0,172.0,3.21,108.0,52.0,27.0,51.0,16.0,795.0,150.0,176.0,314.0
G1220,122.0,337.0,109.0,8.0,74.0,427.0,73.0,259.0,32.0,206.0,236.0,214.0,302.0,227.0,262.0,346.0,334.0,336.0,253.0,200.0,291.0,36.0,3.06,80.0,283.0,6.0,15.0,47.0,17.0,143.0,150.0,183.0,3.6,54.0,33.0,8.0,5.0,3.0,1556.0,385.0,490.0,203.0
G1221,2.77,2.98,9.35,9.46,1.26,8.48,5.45,3.05,7.8,9.77,5.68,9.96,2.67,5.24,3.08,3.75,8.39,4.37,7.43,1.0,5.8,9.19,1.99,1.67,1.46,7.52,4.62,9.93,3.0,1.0,1.0,2.6,4.86,5.33,9.51,3.0,3.0,1.0,2.0,8.48,1.0,8.48
G1222,5.31,1.0,7.44,9.33,4.19,8.83,3.53,8.16,3.29,6.84,2.81,1.76,7.22,7.21,9.02,9.7,6.74,5.11,9.7,3.65,8.46,7.3,8.75,3.15,6.07,3.43,9.2,8.49,1.86,4.37,8.32,1.0,1.99,1.38,9.4,14.0,34.0,11.0,2.81,7.59,9.06,3.8
G1223,18.0,68.0,21.0,2.0,13.0,86.0,14.0,53.0,10.0,63.0,42.0,68.0,68.0,39.0,30.0,40.0,61.0,37.0,54.0,49.0,62.0,7.0,7.05,27.0,69.0,4.0,1.0,8.0,5.0,18.0,3.0,22.0,2.38,2.0,1.0,1.0,5.26,7.48,217.0,52.0,53.0,50.0
G1224,112.0,232.0,105.0,4.0,40.0,322.0,35.0,148.0,41.0,339.0,136.0,233.0,268.0,160.0,116.0,239.0,226.0,209.0,181.0,198.0,307.0,39.0,3.09,107.0,324.0,4.0,3.0,64.0,19.0,105.0,43.0,76.0,6.37,30.0,10.0,18.0,30.0,11.0,2120.0,482.0,549.0,308.0
G1225,1578.93,3122.92,1349.0,156.0,847.0,5200.89,693.99,2287.91,565.0,4819.56,2370.0,3299.92,3130.99,2352.98,1772.0,3326.99,2920.95,1399.98,1130.99,1653.97,4212.96,758.98,1.48,1599.99,3814.94,81.0,71.0,359.0,101.0,475.0,170.0,353.0,3.9,96.0,33.0,137.0,229.45,91.0,9453.67,1775.0,2283.6,4361.67
G1226,37.0,82.0,48.0,2.0,40.0,139.0,34.0,78.0,31.0,257.0,119.0,334.0,355.0,192.0,455.0,463.0,555.0,165.0,130.0,173.0,100.0,11.0,6.05,51.0,112.0,5.32,2.0,10.0,5.97,38.0,13.0,23.0,2.65,3.34,1.0,7.42,1.99,6.86,833.0,214.0,264.0,239.0
G1227,80.0,176.0,79.0,8.0,93.0,284.0,44.0,140.0,4.0,21.0,146.0,79.0,84.0,54.0,101.0,34.0,86.0,70.0,79.0,43.0,193.0,38.0,8.07,31.0,118.0,6.36,8.0,39.0,10.0,14.0,9.0,5.0,1.78,9.48,1.03,9.21,6.42,6.03,129.0,55.0,45.0,23.0
G1228,2.45,3.35,7.06,8.25,8.73,8.73,6.78,2.38,1.0,7.0,5.85,1.0,1.0,4.0,9.0,5.76,3.0,3.0,4.0,4.0,2.0,3.45,4.01,9.92,1.0,3.14,2.29,1.0,4.17,1.0,1.0,9.87,9.16,1.0,3.64,9.77,4.37,6.75,39.0,8.0,10.0,16.0
G1229,4.0,15.0,2.94,2.03,3.59,5.0,4.96,11.0,2.24,3.0,16.0,12.0,13.0,4.0,3.0,3.0,6.0,9.0,12.0,10.0,6.0,5.53,5.99,3.0,4.0,4.48,1.0,4.0,3.0,5.0,3.0,4.0,6.55,2.46,8.02,8.54,8.29,1.03,5.0,3.08,8.28,3.0
G1230,435.0,1388.0,503.0,43.0,581.0,1917.0,627.0,1572.0,154.0,772.0,1612.0,1100.0,1103.0,758.0,1115.0,615.0,1277.0,1083.0,945.0,731.0,1074.0,139.0,2.89,313.0,704.0,11.0,150.0,319.0,124.0,79.0,30.0,28.0,9.88,3.0,2.0,4.03,1.0,8.23,3062.0,1071.0,852.0,1504.0
G1231,200.0,489.0,255.0,20.0,196.0,932.0,140.0,453.0,100.0,509.0,521.0,473.0,611.0,348.0,463.0,405.0,637.0,672.0,632.0,692.0,596.0,71.0,7.8,230.0,522.0,8.0,110.0,177.0,107.0,191.0,103.0,142.0,8.73,62.0,36.0,51.0,90.0,33.0,3036.0,739.0,816.0,655.0
G1232,464.0,1017.0,525.0,33.0,255.0,1744.0,212.0,865.0,114.0,559.0,1059.0,927.0,1377.0,1227.0,832.0,1082.0,1393.0,1665.0,1601.0,1642.0,1007.0,139.0,1.69,354.0,749.0,17.0,106.0,374.0,165.0,208.0,120.0,207.0,9.63,45.0,30.0,23.0,33.0,25.0,4689.0,1298.0,1286.0,856.0
G1233,5.49,3.69,5.68,8.22,2.0,7.72,7.16,3.0,6.62,8.38,1.16,5.27,2.86,4.1,7.8,6.06,4.38,7.54,3.66,8.82,1.0,4.95,3.89,2.17,9.59,7.05,5.4,3.29,7.61,5.81,9.71,7.13,2.78,5.98,7.78,9.89,9.14,8.37,6.13,2.0,5.53,6.41
G1234,1.09,4.41,6.19,3.0,8.61,1.07,5.96,7.65,5.51,1.5,8.44,5.14,1.7,1.88,5.2,4.59,2.4,3.82,5.4,7.52,6.0,2.06,6.93,1.36,5.69,7.02,6.0,6.29,5.04,3.2,9.58,2.93,2.25,4.51,5.94,1.0,3.53,9.76,13.0,4.0,3.0,8.37
G1235,1.0,6.0,4.0,1.0,3.0,5.0,5.64,3.0,16.0,123.44,2.0,2.0,5.0,4.0,9.0,2.0,6.0,18.0,13.0,11.0,4.0,3.58,6.2,9.37,4.7,2.82,9.66,1.0,6.31,4.79,8.67,9.36,6.1,9.95,1.41,5.45,9.43,8.97,2267.06,875.89,701.33,292.39
G1236,473.0,917.0,499.0,42.0,295.0,1715.0,125.0,733.0,126.0,941.0,712.0,810.0,1180.0,795.0,502.0,763.0,732.0,744.0,712.0,944.0,1240.0,200.0,9.43,629.0,1594.0,46.0,155.0,322.0,145.0,486.0,206.0,435.0,3.43,53.0,22.0,32.0,24.0,12.0,2560.0,476.0,589.0,770.0
G1237,204.0,332.0,213.0,18.0,99.0,578.0,86.0,282.0,83.0,584.0,320.0,444.0,579.0,281.0,300.0,738.0,555.0,357.0,259.0,521.0,660.0,147.0,2.52,214.0,568.0,25.0,18.0,74.0,19.0,329.0,144.0,274.0,5.77,42.0,13.0,1.0,1.0,5.4,1896.0,335.0,438.0,518.0
G1238,898.0,1999.0,984.0,70.0,730.0,3629.0,703.0,2126.0,368.0,2100.0,2294.0,2017.0,2824.0,2134.0,1692.0,1656.0,2558.0,2541.0,2172.0,2300.0,2516.0,291.0,9.17,694.0,1520.0,42.0,276.0,592.0,341.0,300.0,160.0,295.0,9.98,70.0,22.0,60.0,90.0,36.0,10811.0,3026.0,2913.0,2567.0
G1239,6.72,9.35,1.13,4.1,7.37,5.0,5.3,1.0,4.18,6.93,4.17,3.62,3.3,2.0,3.0,6.95,1.68,6.78,5.87,4.22,3.0,2.77,5.73,9.33,9.18,9.85,9.22,8.89,1.95,3.24,3.54,8.93,6.49,8.67,3.34,6.88,7.47,8.22,3.0,1.0,2.0,9.66
G1240,112.0,202.0,101.0,9.0,75.0,332.0,124.0,278.0,30.0,177.0,296.0,138.0,216.0,204.0,184.0,110.0,219.0,287.0,261.0,180.0,197.0,27.0,8.69,69.0,154.0,9.22,51.0,66.0,44.0,70.0,42.0,62.0,6.3,48.0,21.0,66.0,89.0,50.0,1032.0,411.0,280.0,258.0
G1241,2.93,5.26,4.19,7.24,5.25,9.12,4.06,4.2,6.9,8.23,6.62,3.41,2.39,4.03,8.06,1.71,1.0,7.55,5.0,3.75,1.83,7.61,9.03,6.93,3.27,8.71,2.75,4.29,7.58,3.2,9.91,9.32,7.31,4.53,1.82,5.5,9.94,1.75,8.75,5.66,9.58,3.15
G1242,3.31,4.26,8.24,6.4,6.98,1.41,8.31,7.08,5.4,3.08,7.83,9.73,4.08,1.19,5.62,6.25,2.86,7.72,2.18,5.75,6.85,1.79,2.44,4.58,9.3,4.9,3.39,1.4,7.42,6.93,3.76,2.08,2.32,6.41,4.86,7.7,4.2,3.82,8.97,2.84,1.82,7.31
G1243,988.0,2108.0,1103.0,59.0,493.0,2072.0,132.0,590.0,54.0,250.0,505.0,343.0,478.0,356.0,278.0,311.0,443.0,444.0,379.0,404.0,1937.0,267.0,8.39,410.0,761.0,7.0,91.0,189.0,138.0,678.0,380.0,754.0,9.5,307.0,180.0,56.0,66.0,25.0,3662.0,860.0,849.0,349.0
G1244,4.77,3.98,4.27,1.29,3.3,5.68,3.79,5.79,5.1,8.53,3.63,4.26,9.67,4.4,9.94,8.26,9.41,4.63,3.87,5.93,4.66,1.21,2.56,5.9,1.79,4.94,2.07,3.56,9.9,8.15,2.92,3.65,6.87,3.21,5.9,4.79,3.59,1.0,5.88,4.72,2.86,7.18
G1245,2.96,5.0,2.0,6.33,4.12,7.0,1.0,2.0,3.03,10.0,6.0,1.0,3.51,6.68,3.0,3.3,1.35,7.08,9.0,6.0,6.0,8.5,1.39,6.77,1.0,2.89,6.7,8.55,8.76,3.15,6.0,1.0,3.23,9.69,1.98,1.0,7.0,6.1,12.44,0.25,1.0,7.0
G1246,3.56,7.89,9.25,5.87,6.57,1.0,5.54,1.0,5.42,3.0,4.0,5.02,1.0,3.16,6.4,2.0,3.71,8.04,1.04,6.59,1.0,1.75,7.17,3.7,7.63,6.67,1.05,5.22,5.1,6.4,2.7,8.52,6.87,4.5,2.66,4.43,6.21,4.67,30.0,10.0,14.0,2.0
G1247,3.1,3.99,5.45,1.75,1.16,1.0,2.55,1.0,5.42,1.0,1.1,2.42,3.13,6.84,4.86,9.65,8.52,2.0,4.4,1.0,7.64,9.16,9.28,9.34,5.15,8.74,4.47,7.26,3.26,6.88,8.25,4.28,4.6,7.55,4.74,2.0,7.0,9.0,3.0,2.0,3.0,2.0
G1248,8.51,5.44,9.05,2.45,8.45,1.0,4.56,9.42,7.86,4.05,3.12,2.18,6.47,4.72,4.37,6.88,8.75,1.0,3.0,1.67,1.38,7.11,6.3,1.76,2.62,6.86,3.41,8.03,9.45,2.22,8.08,1.0,7.87,4.35,2.59,2.74,2.64,4.44,1.0,1.0,1.0,9.58
G1249,24.0,33.0,24.0,4.51,6.0,39.0,2.0,24.0,4.0,28.0,13.0,35.0,25.0,16.0,14.0,24.0,28.0,40.0,35.0,43.0,33.0,4.0,2.14,26.0,30.0,6.23,4.32,3.0,4.0,13.0,2.0,7.0,2.04,1.0,1.62,1.0,6.0,1.0,151.0,40.0,54.0,22.0
G1250,4.0,1.0,1.0,5.73,2.0,16.0,11.0,9.0,2.0,11.0,4.06,2.2,6.0,4.0,2.0,11.0,6.25,26.0,22.0,19.0,8.0,9.41,9.23,1.62,4.0,5.61,1.14,4.04,6.49,3.3,3.19,5.08,2.05,8.1,2.53,6.76,4.65,1.0,170.0,50.0,48.03,30.88
G1251,196.0,432.0,154.0,21.0,113.0,651.0,102.0,374.0,18.0,134.0,427.0,479.0,693.0,446.0,360.0,415.0,569.0,331.0,365.0,407.0,493.0,60.0,3.71,130.0,408.0,11.0,18.0,75.0,17.0,64.0,54.0,54.0,4.02,6.0,4.0,4.0,1.0,4.37,740.0,218.0,275.0,172.0
G1252,13.0,41.0,35.0,1.0,13.0,38.0,11.0,33.0,5.0,45.0,47.0,123.0,136.0,93.0,110.0,89.0,161.0,79.0,69.0,79.0,22.0,9.0,9.75,9.0,22.0,4.94,8.24,18.0,5.0,11.0,9.0,6.0,3.13,4.25,1.0,4.49,1.0,2.0,416.0,134.0,98.0,61.0
G1253,21.0,75.0,26.0,4.64,11.0,113.0,31.0,73.0,8.0,25.0,66.0,69.0,67.0,78.0,78.0,38.0,98.0,120.0,147.0,120.0,47.0,7.0,1.65,28.0,42.0,2.61,21.0,14.0,7.0,9.0,6.0,10.0,6.17,5.4,7.84,2.81,1.17,3.26,287.0,122.0,85.0,56.0
G1254,391.0,1071.0,458.0,43.0,347.0,1607.0,437.99,1180.0,143.0,730.0,1333.0,1029.0,1198.0,1201.0,855.0,993.0,1227.0,1218.0,1120.0,921.0,934.0,109.0,8.6,308.0,609.0,4.0,150.0,288.0,108.0,119.0,50.0,110.0,4.38,29.0,20.0,84.0,107.0,43.0,3453.0,1387.0,1142.0,1039.0
G1255,364.0,784.0,404.0,30.0,229.0,1358.0,302.0,848.0,294.0,1423.0,837.0,549.0,928.0,491.0,526.0,455.0,829.0,735.0,629.0,713.0,915.0,114.0,3.31,297.0,706.0,21.0,220.0,549.0,243.0,256.0,99.0,231.0,4.0,111.0,66.0,138.0,179.0,76.0,1265.0,350.0,323.0,1610.0
G1256,1.0,3.0,6.15,5.26,2.75,4.0,7.36,3.0,9.68,9.19,4.14,1.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,3.0,5.43,6.1,6.3,1.0,6.36,1.5,6.4,6.04,3.0,2.0,2.3,1.63,6.96,2.86,6.31,1.0,4.67,8.0,6.02,2.83,3.0
G1257,5.92,9.41,4.96,7.44,5.44,9.08,6.26,7.15,3.0,5.8,7.13,1.0,2.7,2.83,9.27,1.0,4.19,7.59,5.14,5.45,1.0,5.16,2.56,7.87,2.36,8.18,9.06,6.92,5.46,9.68,9.34,6.97,3.12,3.0,4.17,5.0,6.09,3.44,3.0,3.41,1.0,8.79
G1258,3.24,2.19,7.69,3.67,7.38,1.47,5.47,2.71,3.26,4.28,1.55,1.15,8.92,5.33,9.81,5.69,8.4,3.5,6.98,4.24,3.34,3.67,5.91,5.93,2.84,6.58,9.45,9.74,6.87,9.84,2.02,3.73,3.3,6.66,8.78,5.03,9.2,1.0,3.25,1.07,2.67,8.19
G1259,266.0,434.0,242.0,17.0,155.0,1035.0,134.0,650.0,76.0,389.0,665.0,465.0,700.0,351.0,317.0,304.0,498.0,497.0,453.0,465.0,583.0,81.0,5.86,223.0,567.0,12.0,120.0,309.0,190.0,83.0,28.0,87.0,4.11,9.0,7.0,47.0,85.0,39.0,1808.0,464.0,507.0,510.0
G1260,5.7,9.41,9.52,4.95,6.69,3.22,3.75,4.68,4.65,6.6,5.6,9.27,9.32,2.36,9.51,7.36,9.12,4.94,8.27,2.17,1.33,9.01,1.45,1.19,1.69,1.64,1.72,4.93,7.76,4.75,5.62,7.73,9.97,4.82,8.58,4.0,3.15,7.86,2.0,2.43,4.36,3.6
G1261,7.46,2.0,5.0,5.8,4.0,15.0,6.0,7.0,15.0,33.0,4.0,7.0,9.0,8.0,2.04,9.0,6.0,19.0,11.0,26.0,8.0,5.53,3.94,5.89,4.0,5.62,6.37,2.03,3.0,2.0,6.0,7.99,3.72,4.0,2.0,3.11,9.98,8.11,10.0,2.0,3.7,78.0
G1262,3.55,8.75,6.34,7.07,2.41,1.06,3.2,4.22,9.59,2.48,3.17,7.11,1.04,1.27,9.53,4.86,1.69,9.97,8.74,5.3,9.23,5.32,9.28,9.83,9.39,4.81,3.92,2.23,9.78,9.81,1.44,8.13,3.02,5.51,4.11,1.04,1.0,8.47,7.03,5.79,5.25,6.81
G1263,95.0,171.0,78.0,7.0,58.0,254.0,13.0,127.0,27.0,149.0,160.0,113.0,111.0,77.0,85.0,102.0,167.0,386.0,333.0,294.0,226.0,28.0,1.76,94.0,162.0,6.0,32.0,102.0,47.0,44.0,20.0,39.0,8.13,23.0,19.0,44.0,65.0,22.0,1260.0,371.0,356.0,250.0
G1264,5.66,4.65,5.84,1.35,9.42,2.42,7.25,7.78,9.29,5.61,6.67,3.34,9.39,9.92,1.3,6.11,2.93,9.55,1.72,3.05,3.98,2.33,3.0,1.54,5.1,6.34,1.35,9.95,3.99,7.36,3.25,5.73,3.52,2.58,1.53,9.11,9.51,5.61,1.0,8.79,9.31,6.91
G1265,4.0,18.0,6.0,9.68,7.98,11.0,2.0,13.0,8.48,10.0,3.0,11.0,16.0,16.0,15.0,10.0,9.0,26.0,27.0,27.0,15.0,2.0,7.57,3.0,9.82,6.05,5.81,8.11,2.0,2.0,8.55,1.0,1.13,1.59,4.89,1.37,4.78,3.74,191.0,46.0,42.0,13.0
G1266,389.0,854.0,396.0,36.0,300.0,1364.0,274.0,822.0,482.0,2798.0,808.0,828.0,988.0,621.0,793.0,675.0,1327.0,1223.18,1019.24,1070.0,1062.0,168.0,1.69,255.0,522.0,10.0,72.0,148.0,90.0,86.0,29.0,65.0,1.0,9.0,4.0,9.0,9.0,4.0,8591.56,2168.0,2181.0,4239.0
G1267,4.13,1.78,8.79,4.32,8.63,1.0,6.0,5.71,9.56,4.28,1.46,6.93,1.0,8.54,4.22,1.67,1.8,5.0,7.2,1.0,1.65,5.86,7.53,4.13,8.49,4.83,1.91,9.99,9.57,8.5,1.97,2.63,5.6,6.34,4.62,3.0,5.0,4.0,1.0,1.43,2.0,3.91
G1268,98.0,223.0,83.0,8.0,49.0,350.0,40.0,183.0,62.0,428.0,169.0,167.0,215.0,155.0,60.0,138.0,165.0,171.0,126.0,187.0,257.0,51.0,7.24,122.0,310.0,3.0,14.0,41.0,14.0,86.0,54.0,80.0,4.32,36.0,8.0,4.0,15.0,2.0,1849.0,397.0,385.0,452.0
G1269,194.0,324.0,181.0,10.0,101.0,638.0,92.0,317.0,181.0,1227.0,356.0,336.0,295.0,281.0,219.0,311.0,324.0,482.0,398.0,420.0,493.0,66.0,3.31,195.0,453.0,7.0,52.0,124.0,38.0,96.0,63.0,102.0,7.73,47.0,19.0,43.0,59.0,18.0,1745.0,477.0,507.0,1484.0
G1270,1.92,6.26,1.44,1.27,6.7,6.8,3.4,8.56,2.56,9.94,3.2,2.86,9.84,4.3,3.02,3.93,5.37,3.56,7.52,7.99,3.44,5.72,6.56,3.76,3.01,7.05,3.5,9.22,9.63,3.0,4.97,2.0,7.89,6.27,1.59,64.0,85.0,24.0,7.03,9.18,6.2,8.37
G1271,1.07,3.28,4.54,3.88,5.37,7.03,3.53,1.74,2.88,1.97,8.5,8.56,9.52,6.86,9.07,2.7,8.7,3.06,6.61,3.51,3.8,8.98,9.26,8.83,8.02,4.86,9.39,2.39,4.93,9.49,3.75,4.06,2.69,6.6,9.9,2.0,9.0,5.0,2.69,8.8,1.89,5.12
G1272,177.0,342.0,125.0,23.0,180.0,1046.0,167.0,527.0,183.0,971.0,571.0,501.0,596.0,327.0,474.0,477.0,619.0,684.0,520.0,492.0,367.0,51.0,5.11,324.0,668.0,12.0,55.0,202.0,78.0,187.0,129.0,188.0,3.8,61.0,26.0,21.0,27.0,20.0,2604.0,678.0,742.0,1198.0
G1273,67.0,133.0,39.0,12.0,75.0,304.0,46.0,187.0,21.0,164.0,166.0,160.0,154.0,105.0,110.0,130.0,147.0,227.0,167.0,177.0,153.0,13.0,2.84,113.0,232.0,10.0,27.0,69.0,43.0,96.0,70.0,74.0,2.56,40.0,14.0,11.0,32.0,8.0,670.0,180.0,193.0,262.0
G1274,6.23,1.0,4.55,8.27,9.69,1.68,7.33,6.5,6.01,1.0,3.18,1.62,5.5,4.94,5.28,4.54,3.27,6.66,3.0,2.5,2.6,3.83,9.71,7.34,6.93,1.2,7.75,3.4,6.61,9.21,2.9,1.61,5.92,4.2,2.5,8.74,3.89,7.95,3.0,4.47,1.0,4.65
G1275,73.0,239.0,75.0,11.0,115.0,449.0,69.0,273.0,37.0,185.0,229.0,222.0,297.89,218.0,233.0,139.0,281.0,318.95,276.0,269.0,205.0,29.0,9.99,77.0,189.0,5.0,48.0,138.0,59.0,112.0,88.0,139.0,5.96,87.0,45.0,58.0,81.0,23.0,990.0,323.0,321.92,289.0
G1276,173.0,305.0,214.0,12.0,91.0,480.0,33.0,223.0,86.0,633.0,149.0,315.0,430.0,212.0,218.0,417.0,405.0,237.0,183.0,306.0,450.0,83.0,8.3,136.0,368.0,8.0,3.73,21.0,12.0,110.0,25.0,53.0,5.28,10.0,6.0,6.0,11.0,6.0,1160.0,200.0,266.0,472.0
G1277,3.57,5.86,1.0,2.17,1.2,1.0,1.1,9.29,6.0,2.77,3.63,2.0,9.04,3.75,6.07,3.0,1.0,1.0,1.0,3.93,4.1,2.23,1.89,7.58,7.32,6.27,1.01,6.01,6.1,4.21,2.76,7.61,2.52,8.06,4.02,2.0,4.2,7.41,2.0,3.8,1.0,1.0
G1278,5.0,32.0,18.0,2.0,11.0,74.0,3.0,48.0,12.0,75.0,43.0,113.0,171.0,165.0,156.0,140.0,165.0,97.0,85.0,86.0,25.0,7.0,3.07,9.0,26.0,2.0,5.0,3.0,1.0,23.0,6.0,20.0,6.25,13.0,4.0,2.0,4.0,8.0,792.0,229.0,187.0,74.0
G1279,3.0,1.0,6.55,1.48,8.14,3.0,2.0,9.0,6.19,3.0,3.0,2.0,2.0,6.25,5.0,3.0,5.0,4.0,4.0,7.0,1.0,5.19,3.28,8.02,9.0,3.44,6.98,2.69,2.0,2.0,2.0,8.71,9.17,1.0,1.0,10.0,7.0,2.0,30.0,11.0,7.0,2.0
